;sessionTime;Movie;CO2;m14.0028;m15.0238;m15.9962;m16.0201;m17.0260;m18.0338;m18.9921;m18.9995;labels;label_Names
31;2018-09-22 00:15:30;Hobbit 2;3.484262917203835;-0.002125258933609163;0.012997180042908788;-0.00011108741904936884;-0.0024540292662447723;-0.13707168893247576;-9.310957571856056;1.5175077312844805;7.437411913133782;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
32;2018-09-22 00:16:00;Hobbit 2;3.488565081460714;-0.0012656617133821795;0.009741288952776646;-0.0013163153059116942;-0.0009257483854629145;-0.11439850712356536;-9.364699223249113;2.283463764263678;8.436281280869466;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
33;2018-09-22 00:16:30;Hobbit 2;3.498068301616151;-0.0013159367238894301;0.016488930411455757;-0.0013368432176794189;8.570783521244764e-05;-0.18732317021860861;-10.066832593532194;1.090354894010982;6.671204569954504;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['dream', 'landscape']
34;2018-09-22 00:17:00;Hobbit 2;3.495425581226417;-0.002669069632067271;0.02098880430153003;-0.0038968435422851552;-0.0011156287541829717;-0.1129486426594387;-9.788795670849913;0.9194659780257854;8.883217572086878;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
35;2018-09-22 00:17:30;Hobbit 2;3.494720446765134;-0.0024881409351464037;0.01795834596821134;0.0006315810496658597;0.0003418079229344534;-0.12538168656154217;-9.558559730865882;0.6065107896440199;8.097396597660197;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
36;2018-09-22 00:18:00;Hobbit 2;3.506384983729657;0.00023506593268112568;0.0159785691454816;-0.0007091490645039022;-0.0039399703359686055;-0.19403943708581411;-9.671732920216002;1.4435267332869595;8.218002143077234;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['Not labelled']
37;2018-09-22 00:18:30;Hobbit 2;3.506596446078046;-0.004003922713291285;0.01705466104806901;-0.0035266404305127727;-0.003305303087177362;-0.15624348248704273;-9.759312380543355;1.3573313747966755;7.135257345534768;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['Not labelled']
38;2018-09-22 00:19:00;Hobbit 2;3.50941290974639;-0.006621690382799359;0.01543512374357706;-0.003360933616973671;-0.0009211627241388882;-0.1333761359722639;-9.699602013416547;2.8316879952624263;6.320770642321506;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape', 'calm conversation']
39;2018-09-22 00:19:30;Hobbit 2;3.5154174826118596;0.0012934321084658185;0.01714998032478791;-0.001992505677976834;-0.003801845388411868;-0.16401567584472126;-9.970253187275903;1.8113534153106647;5.846056493721929;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape', 'calm conversation']
40;2018-09-22 00:20:00;Hobbit 2;3.5272289053150154;-0.002427477196361406;0.014683516298610361;-0.002763047027937763;-0.0019441530364641669;-0.11709888589519049;-9.9565397983433;1.9865196719873373;6.081730405973235;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape', 'calm conversation']
41;2018-09-22 00:20:30;Hobbit 2;3.5546108876477183;-0.0011737654474115213;0.013242209066317552;-0.003510568653430068;-0.001448286823124072;-0.17848284081778362;-9.991989022870404;0.904705749338571;7.585474844070212;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['horror', 'landscape']
42;2018-09-22 00:21:00;Hobbit 2;3.5768798459385542;-0.0020211007439164923;0.018424639180236384;-0.0016822244852715297;-0.000577613920146957;-0.13544494949998515;-9.728801529752262;1.4210339910416543;8.234270472634053;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['horror']
43;2018-09-22 00:21:30;Hobbit 2;3.618970204854753;-0.00785120476075092;0.016029931584475236;-0.0010813477826653727;-0.0037877263708719186;-0.17501002810827787;-9.656877754991484;1.1866846958231345;9.008247957424537;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
44;2018-09-22 00:22:00;Hobbit 2;3.701188552245013;-0.0030001372480180054;0.01561181747672433;-0.00033953631674244383;0.0003407917437878947;-0.15389453471468403;-9.980335023350266;0.9422906620135655;5.931346313769204;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['Not labelled']
45;2018-09-22 00:22:30;Hobbit 2;3.7478276038551503;-0.006399253555058182;0.013061294618995621;-0.005683740744741101;-0.0027102121728932857;-0.22270376300104175;-9.871615171861132;2.2824513333895182;6.583643919156543;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
46;2018-09-22 00:23:00;Hobbit 2;3.796787470589702;-0.0037557794991422214;0.02112966357855591;-0.00027081146538134233;-0.0010234545645716388;-0.20209633264278185;-9.84413660613553;1.5996687393407771;8.43034597762641;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
47;2018-09-22 00:23:30;Hobbit 2;3.827093894763663;-0.005846537940936548;0.01952406198797212;-0.0001993480338178811;-0.001805615570212846;-0.1660979869175295;-9.718510548563822;1.698455252431711;9.104279473887496;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['chase', 'landscape']
48;2018-09-22 00:24:00;Hobbit 2;3.848730371551368;-0.0019717860950553604;0.02112378457805774;-0.00556501923028551;-0.00351028297122467;-0.17568499537892;-10.376394636614789;2.2211975878189847;5.0519022921867025;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['dream']
49;2018-09-22 00:24:30;Hobbit 2;3.8556604253839075;-0.0029397001720009547;0.019525544759592426;-0.0008098382188068222;-0.004100316365192853;-0.19416916892189867;-9.776081230675162;0.9892677969590244;5.868905589722335;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['dream']
50;2018-09-22 00:25:00;Hobbit 2;3.853637987198503;-0.0033033409993754276;0.015397631353496949;-0.000544685087521676;-0.0019089907309045569;-0.1375341247090728;-9.650420714896722;1.2122477707921555;5.817870993391241;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['Not labelled']
51;2018-09-22 00:25:30;Hobbit 2;3.851503191027626;-0.003552677472487377;0.01677232382218696;-0.0021120109056258197;-0.0026957050617872074;-0.14141865768646328;-9.459025382965455;2.033570522308924;7.369055264804779;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['Not labelled']
52;2018-09-22 00:26:00;Hobbit 2;3.8518934564653766;0.0031171473292143626;0.014897404259055138;0.002171524659199065;-0.0032878456693306115;-0.1582706261405748;-9.746534754832652;0.9127007005919768;5.758156060577157;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['intrigue']
53;2018-09-22 00:26:30;Hobbit 2;3.885130756741951;-0.001680023439175299;0.018080652593823132;-0.004826983582421165;-0.0031979461332831303;-0.1762171931462521;-10.256468343802057;0.7126608627894956;5.796596112701359;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['intrigue']
54;2018-09-22 00:27:00;Hobbit 2;3.912168041572449;-0.007078169344813958;0.016885848178700886;-0.0005981399174430617;-0.004310766836964118;-0.20351076277100585;-10.202764048581628;0.8582208263054172;6.790922654828482;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['intrigue']
55;2018-09-22 00:27:30;Hobbit 2;3.947936620281656;-0.0023225983964274654;0.015829551857680705;-0.003537103451875774;6.517717818579514e-05;-0.16394916262163867;-9.984008275409085;1.547910205288914;5.022942044280078;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['intrigue']
